 time (at Rp)  nbod    mass/mp
  0.20690E+10    24   0.43055E-04
  0.20700E+10    25   0.43092E-04
  0.20710E+10    25   0.43092E-04
  0.20720E+10    25   0.43092E-04
  0.20730E+10    25   0.43092E-04
  0.20740E+10    25   0.43092E-04
  0.20750E+10    25   0.43092E-04
  0.20760E+10    24   0.43092E-04
  0.20770E+10    24   0.43092E-04
  0.20780E+10    24   0.43092E-04
  0.20790E+10    25   0.45493E-04
  0.20800E+10    25   0.45493E-04
  0.20810E+10    25   0.45493E-04
  0.20820E+10    25   0.45493E-04
  0.20830E+10    25   0.45493E-04
  0.20840E+10    25   0.45493E-04
  0.20850E+10    25   0.45493E-04
  0.20860E+10    25   0.45493E-04
  0.20870E+10    25   0.45493E-04
  0.20880E+10    25   0.45493E-04
  0.20890E+10    25   0.45550E-04
  0.20900E+10    25   0.45550E-04
  0.20910E+10    25   0.45550E-04
  0.20920E+10    25   0.45550E-04
  0.20930E+10    25   0.45550E-04
  0.20940E+10    25   0.45550E-04
  0.20950E+10    25   0.45550E-04
  0.20960E+10    25   0.45550E-04
  0.20970E+10    25   0.45550E-04
  0.20980E+10    25   0.45550E-04
  0.20990E+10    25   0.45550E-04
  0.21000E+10    25   0.45603E-04
  0.21010E+10    25   0.45603E-04
  0.21020E+10    25   0.45603E-04
  0.21030E+10    25   0.45603E-04
  0.21040E+10    25   0.45603E-04
  0.21050E+10    25   0.45603E-04
  0.21060E+10    25   0.45603E-04
  0.21070E+10    25   0.45603E-04
  0.21080E+10    25   0.45603E-04
  0.21090E+10    25   0.45603E-04
  0.21100E+10    25   0.45603E-04
  0.21110E+10    25   0.45630E-04
  0.21120E+10    25   0.45630E-04
  0.21130E+10    25   0.45630E-04
  0.21140E+10    25   0.45630E-04
  0.21150E+10    24   0.42743E-04
  0.21160E+10    24   0.42743E-04
  0.21170E+10    24   0.42743E-04
  0.21180E+10    24   0.42743E-04
  0.21190E+10    24   0.42743E-04
  0.21200E+10    24   0.42743E-04
  0.21210E+10    25   0.42789E-04
  0.21220E+10    25   0.42789E-04
  0.21230E+10    25   0.42789E-04
  0.21240E+10    25   0.42789E-04
  0.21250E+10    25   0.42789E-04
  0.21260E+10    25   0.42789E-04
  0.21270E+10    24   0.42789E-04
  0.21280E+10    24   0.42789E-04
  0.21290E+10    24   0.42789E-04
  0.21300E+10    24   0.42789E-04
  0.21310E+10    24   0.42789E-04
  0.21320E+10    25   0.42816E-04
  0.21330E+10    25   0.42816E-04
  0.21340E+10    25   0.42816E-04
  0.21350E+10    24   0.42816E-04
  0.21360E+10    24   0.42816E-04
  0.21370E+10    24   0.42816E-04
  0.21380E+10    24   0.42816E-04
  0.21390E+10    24   0.42816E-04
  0.21400E+10    22   0.42816E-04
  0.21410E+10    22   0.42816E-04
  0.21420E+10    22   0.42816E-04
  0.21430E+10    23   0.44313E-04
  0.21440E+10    22   0.44313E-04
  0.21450E+10    22   0.44313E-04
  0.21460E+10    22   0.44313E-04
  0.21470E+10    22   0.44313E-04
  0.21480E+10    22   0.44313E-04
  0.21490E+10    22   0.44313E-04
  0.21500E+10    22   0.44313E-04
  0.21510E+10    22   0.44313E-04
  0.21520E+10    22   0.44313E-04
  0.21530E+10    22   0.44313E-04
  0.21540E+10    23   0.44337E-04
  0.21550E+10    23   0.44337E-04
  0.21560E+10    23   0.44337E-04
  0.21570E+10    23   0.44337E-04
  0.21580E+10    23   0.44337E-04
  0.21590E+10    23   0.44337E-04
  0.21600E+10    23   0.44337E-04
  0.21610E+10    23   0.44337E-04
  0.21620E+10    23   0.44337E-04
  0.21630E+10    22   0.37630E-04
  0.21640E+10    22   0.37630E-04
  0.21650E+10    23   0.37878E-04
  0.21660E+10    23   0.37878E-04
  0.21670E+10    23   0.37878E-04
  0.21680E+10    23   0.37878E-04
  0.21690E+10    23   0.37878E-04
  0.21700E+10    23   0.37878E-04
  0.21710E+10    23   0.37878E-04
  0.21720E+10    23   0.37878E-04
  0.21730E+10    23   0.37878E-04
  0.21740E+10    23   0.37878E-04
  0.21750E+10    23   0.38375E-04
  0.21760E+10    23   0.38375E-04
  0.21770E+10    23   0.38375E-04
  0.21780E+10    23   0.38375E-04
  0.21790E+10    23   0.38375E-04
  0.21800E+10    23   0.38375E-04
  0.21810E+10    23   0.38375E-04
  0.21820E+10    23   0.38375E-04
  0.21830E+10    23   0.38375E-04
  0.21840E+10    23   0.38375E-04
  0.21850E+10    23   0.38375E-04
  0.21860E+10    24   0.38657E-04
  0.21870E+10    24   0.38657E-04
  0.21880E+10    24   0.38657E-04
  0.21890E+10    24   0.38657E-04
  0.21900E+10    24   0.38657E-04
  0.21910E+10    24   0.38657E-04
  0.21920E+10    24   0.38657E-04
  0.21930E+10    24   0.38657E-04
  0.21940E+10    24   0.38657E-04
  0.21950E+10    24   0.38657E-04
  0.21960E+10    24   0.38657E-04
  0.21970E+10    24   0.38657E-04
  0.21980E+10    24   0.38690E-04
  0.21990E+10    24   0.38690E-04
  0.22000E+10    24   0.38690E-04
  0.22010E+10    24   0.38690E-04
  0.22020E+10    24   0.38690E-04
  0.22030E+10    24   0.38690E-04
  0.22040E+10    24   0.38690E-04
  0.22050E+10    24   0.38690E-04
  0.22060E+10    24   0.38690E-04
  0.22070E+10    24   0.38690E-04
  0.22080E+10    24   0.38690E-04
  0.22090E+10    24   0.38690E-04
  0.22100E+10    25   0.38712E-04
  0.22110E+10    25   0.38712E-04
  0.22120E+10    25   0.38712E-04
  0.22130E+10    25   0.38712E-04
  0.22140E+10    25   0.38712E-04
  0.22150E+10    25   0.38712E-04
  0.22160E+10    25   0.38712E-04
  0.22170E+10    25   0.38712E-04
  0.22180E+10    25   0.38712E-04
  0.22190E+10    25   0.38712E-04
  0.22200E+10    25   0.38712E-04
  0.22210E+10    25   0.38712E-04
  0.22220E+10    26   0.38786E-04
  0.22230E+10    26   0.38786E-04
  0.22240E+10    26   0.38786E-04
  0.22250E+10    26   0.38786E-04
  0.22260E+10    26   0.38786E-04
  0.22270E+10    26   0.38786E-04
  0.22280E+10    26   0.38786E-04
  0.22290E+10    26   0.38786E-04
  0.22300E+10    25   0.32227E-04
  0.22310E+10    25   0.32227E-04
  0.22320E+10    25   0.32227E-04
  0.22330E+10    25   0.32227E-04
  0.22340E+10    26   0.32368E-04
  0.22350E+10    26   0.32368E-04
  0.22360E+10    26   0.32368E-04
  0.22370E+10    26   0.32368E-04
  0.22380E+10    26   0.32368E-04
  0.22390E+10    26   0.32368E-04
  0.22400E+10    26   0.32368E-04
  0.22410E+10    26   0.32368E-04
  0.22420E+10    26   0.32368E-04
  0.22430E+10    26   0.32368E-04
  0.22440E+10    26   0.32368E-04
  0.22450E+10    26   0.32368E-04
  0.22460E+10    27   0.32421E-04
  0.22470E+10    27   0.32421E-04
  0.22480E+10    27   0.32421E-04
  0.22490E+10    27   0.32421E-04
  0.22500E+10    27   0.32421E-04
  0.22510E+10    27   0.32421E-04
  0.22520E+10    27   0.32421E-04
  0.22530E+10    27   0.32421E-04
  0.22540E+10    27   0.32421E-04
  0.22550E+10    27   0.32421E-04
  0.22560E+10    27   0.32421E-04
  0.22570E+10    27   0.32421E-04
  0.22580E+10    28   0.32516E-04
  0.22590E+10    28   0.32516E-04
  0.22600E+10    28   0.32516E-04
  0.22610E+10    28   0.32516E-04
  0.22620E+10    28   0.32516E-04
  0.22630E+10    28   0.32516E-04
  0.22640E+10    28   0.32516E-04
  0.22650E+10    27   0.32516E-04
  0.22660E+10    27   0.32516E-04
  0.22670E+10    27   0.32516E-04
  0.22680E+10    27   0.32516E-04
  0.22690E+10    28   0.32536E-04
  0.22700E+10    25   0.32536E-04
  0.22710E+10    25   0.32536E-04
  0.22720E+10    25   0.32536E-04
  0.22730E+10    25   0.32536E-04
  0.22740E+10    25   0.32536E-04
  0.22750E+10    25   0.32536E-04
  0.22760E+10    24   0.32536E-04
  0.22770E+10    24   0.32536E-04
  0.22780E+10    24   0.32536E-04
  0.22790E+10    23   0.32536E-04
  0.22800E+10    23   0.32536E-04
  0.22810E+10    24   0.32963E-04
  0.22820E+10    24   0.32963E-04
  0.22830E+10    24   0.32963E-04
  0.22840E+10    24   0.32963E-04
  0.22850E+10    24   0.32963E-04
  0.22860E+10    24   0.32963E-04
  0.22870E+10    24   0.32963E-04
  0.22880E+10    24   0.32963E-04
  0.22890E+10    24   0.32963E-04
  0.22900E+10    24   0.32963E-04
  0.22910E+10    24   0.32963E-04
  0.22920E+10    24   0.32963E-04
  0.22930E+10    24   0.32963E-04
  0.22940E+10    24   0.32963E-04
  0.22950E+10    25   0.32987E-04
  0.22960E+10    25   0.32987E-04
  0.22970E+10    25   0.32987E-04
  0.22980E+10    25   0.32987E-04
  0.22990E+10    25   0.32987E-04
  0.23000E+10    25   0.32987E-04
  0.23010E+10    25   0.32987E-04
  0.23020E+10    25   0.32987E-04
  0.23030E+10    25   0.32987E-04
  0.23040E+10    25   0.32987E-04
  0.23050E+10    25   0.32987E-04
  0.23060E+10    25   0.32987E-04
  0.23070E+10    24   0.32987E-04
  0.23080E+10    25   0.33979E-04
  0.23090E+10    25   0.33979E-04
  0.23100E+10    25   0.33979E-04
  0.23110E+10    25   0.33979E-04
  0.23120E+10    25   0.33979E-04
  0.23130E+10    25   0.33979E-04
  0.23140E+10    24   0.33979E-04
  0.23150E+10    24   0.33979E-04
  0.23160E+10    24   0.33979E-04
  0.23170E+10    24   0.33979E-04
  0.23180E+10    24   0.33979E-04
  0.23190E+10    24   0.33979E-04
  0.23200E+10    24   0.33979E-04
  0.23210E+10    25   0.33998E-04
  0.23220E+10    25   0.33998E-04
  0.23230E+10    25   0.33998E-04
  0.23240E+10    25   0.33998E-04
  0.23250E+10    25   0.33998E-04
  0.23260E+10    25   0.33998E-04
  0.23270E+10    25   0.33998E-04
  0.23280E+10    25   0.33998E-04
  0.23290E+10    25   0.33998E-04
  0.23300E+10    24   0.33998E-04
  0.23310E+10    24   0.33998E-04
  0.23320E+10    24   0.33998E-04
  0.23330E+10    24   0.33998E-04
  0.23340E+10    25   0.34085E-04
  0.23350E+10    25   0.34085E-04
  0.23360E+10    25   0.34085E-04
  0.23370E+10    25   0.34085E-04
  0.23380E+10    25   0.34085E-04
  0.23390E+10    25   0.34085E-04
  0.23400E+10    25   0.34085E-04
  0.23410E+10    25   0.34085E-04
  0.23420E+10    25   0.34085E-04
  0.23430E+10    25   0.34085E-04
  0.23440E+10    25   0.34085E-04
  0.23450E+10    24   0.34085E-04
  0.23460E+10    24   0.34085E-04
  0.23470E+10    25   0.34181E-04
  0.23480E+10    25   0.34181E-04
  0.23490E+10    25   0.34181E-04
  0.23500E+10    25   0.34181E-04
  0.23510E+10    25   0.34181E-04
  0.23520E+10    25   0.34181E-04
  0.23530E+10    25   0.34181E-04
  0.23540E+10    25   0.34181E-04
  0.23550E+10    25   0.34181E-04
  0.23560E+10    25   0.34181E-04
  0.23570E+10    25   0.34181E-04
  0.23580E+10    25   0.34181E-04
  0.23590E+10    25   0.34181E-04
  0.23600E+10    26   0.34608E-04
  0.23610E+10    26   0.34608E-04
  0.23620E+10    26   0.34608E-04
  0.23630E+10    26   0.34608E-04
  0.23640E+10    26   0.34608E-04
  0.23650E+10    26   0.34608E-04
  0.23660E+10    26   0.34608E-04
  0.23670E+10    26   0.34608E-04
  0.23680E+10    26   0.34608E-04
  0.23690E+10    26   0.34608E-04
  0.23700E+10    26   0.34608E-04
  0.23710E+10    26   0.34608E-04
  0.23720E+10    26   0.34608E-04
  0.23730E+10    26   0.34608E-04
  0.23740E+10    27   0.34628E-04
  0.23750E+10    27   0.34628E-04
  0.23760E+10    26   0.34628E-04
  0.23770E+10    26   0.34628E-04
  0.23780E+10    26   0.34628E-04
  0.23790E+10    26   0.34628E-04
  0.23800E+10    26   0.34628E-04
  0.23810E+10    26   0.34628E-04
  0.23820E+10    25   0.34628E-04
  0.23830E+10    24   0.34628E-04
  0.23840E+10    23   0.34628E-04
  0.23850E+10    23   0.34628E-04
  0.23860E+10    23   0.34628E-04
  0.23870E+10    23   0.34628E-04
  0.23880E+10    24   0.34755E-04
  0.23890E+10    24   0.34755E-04
  0.23900E+10    24   0.34755E-04
  0.23910E+10    24   0.34755E-04
  0.23920E+10    23   0.34755E-04
  0.23930E+10    23   0.34755E-04
  0.23940E+10    23   0.34755E-04
  0.23950E+10    23   0.34755E-04
  0.23960E+10    23   0.34755E-04
  0.23970E+10    23   0.34755E-04
  0.23980E+10    23   0.34755E-04
  0.23990E+10    23   0.34755E-04
  0.24000E+10    23   0.34755E-04
  0.24010E+10    23   0.34755E-04
  0.24020E+10    23   0.34755E-04
  0.24030E+10    24   0.34776E-04
  0.24040E+10    24   0.34776E-04
  0.24050E+10    23   0.34776E-04
  0.24060E+10    23   0.34776E-04
  0.24070E+10    23   0.34776E-04
  0.24080E+10    23   0.34776E-04
  0.24090E+10    23   0.34776E-04
  0.24100E+10    23   0.34776E-04
  0.24110E+10    23   0.34776E-04
  0.24120E+10    23   0.34776E-04
  0.24130E+10    23   0.34776E-04
  0.24140E+10    23   0.34776E-04
  0.24150E+10    23   0.34776E-04
  0.24160E+10    23   0.34776E-04
  0.24170E+10    24   0.35358E-04
  0.24180E+10    24   0.35358E-04
  0.24190E+10    24   0.35358E-04
  0.24200E+10    24   0.35358E-04
  0.24210E+10    24   0.35358E-04
  0.24220E+10    24   0.35358E-04
  0.24230E+10    24   0.35358E-04
  0.24240E+10    24   0.35358E-04
  0.24250E+10    24   0.35358E-04
  0.24260E+10    24   0.35358E-04
  0.24270E+10    24   0.35358E-04
  0.24280E+10    24   0.35358E-04
  0.24290E+10    24   0.35358E-04
  0.24300E+10    24   0.35358E-04
  0.24310E+10    24   0.35358E-04
  0.24320E+10    25   0.35381E-04
  0.24330E+10    25   0.35381E-04
  0.24340E+10    25   0.35381E-04
  0.24350E+10    25   0.35381E-04
  0.24360E+10    25   0.35381E-04
  0.24370E+10    25   0.35381E-04
  0.24380E+10    25   0.35381E-04
  0.24390E+10    25   0.35381E-04
  0.24400E+10    25   0.35381E-04
  0.24410E+10    25   0.35381E-04
  0.24420E+10    25   0.35381E-04
  0.24430E+10    25   0.35381E-04
  0.24440E+10    25   0.35381E-04
  0.24450E+10    25   0.35381E-04
  0.24460E+10    25   0.35556E-04
  0.24470E+10    24   0.35556E-04
  0.24480E+10    24   0.35556E-04
  0.24490E+10    24   0.35556E-04
  0.24500E+10    24   0.35556E-04
  0.24510E+10    24   0.35556E-04
  0.24520E+10    24   0.35556E-04
  0.24530E+10    24   0.35556E-04
  0.24540E+10    24   0.35556E-04
  0.24550E+10    24   0.35556E-04
  0.24560E+10    24   0.35556E-04
  0.24570E+10    24   0.35556E-04
  0.24580E+10    24   0.35556E-04
  0.24590E+10    24   0.35556E-04
  0.24600E+10    24   0.35556E-04
  0.24610E+10    25   0.35643E-04
  0.24620E+10    25   0.35643E-04
  0.24630E+10    25   0.35643E-04
  0.24640E+10    25   0.35643E-04
  0.24650E+10    25   0.35643E-04
  0.24660E+10    25   0.35643E-04
  0.24670E+10    25   0.35643E-04
  0.24680E+10    23   0.35643E-04
  0.24690E+10    23   0.35643E-04
  0.24700E+10    23   0.35643E-04
  0.24710E+10    23   0.35643E-04
  0.24720E+10    23   0.35643E-04
  0.24730E+10    23   0.35643E-04
  0.24740E+10    23   0.35643E-04
  0.24750E+10    23   0.35643E-04
  0.24760E+10    23   0.35643E-04
  0.24770E+10    23   0.35710E-04
  0.24780E+10    23   0.35710E-04
  0.24790E+10    23   0.35710E-04
  0.24800E+10    23   0.35710E-04
  0.24810E+10    23   0.35710E-04
  0.24820E+10    22   0.34306E-04
  0.24830E+10    22   0.34306E-04
  0.24840E+10    22   0.34306E-04
  0.24850E+10    22   0.34306E-04
  0.24860E+10    22   0.34306E-04
  0.24870E+10    22   0.34306E-04
  0.24880E+10    22   0.34306E-04
  0.24890E+10    22   0.34306E-04
  0.24900E+10    22   0.34306E-04
  0.24910E+10    22   0.34306E-04
  0.24920E+10    22   0.34306E-04
  0.24930E+10    23   0.34380E-04
  0.24940E+10    23   0.34380E-04
  0.24950E+10    23   0.34380E-04
  0.24960E+10    23   0.34380E-04
  0.24970E+10    23   0.34380E-04
  0.24980E+10    23   0.34380E-04
  0.24990E+10    23   0.34380E-04
  0.25000E+10    23   0.34380E-04
  0.25010E+10    23   0.34380E-04
  0.25020E+10    23   0.34380E-04
  0.25030E+10    23   0.34380E-04
  0.25040E+10    23   0.34380E-04
  0.25050E+10    23   0.34380E-04
  0.25060E+10    23   0.34380E-04
  0.25070E+10    23   0.34380E-04
  0.25080E+10    23   0.34380E-04
  0.25090E+10    24   0.34807E-04
  0.25100E+10    23   0.34807E-04
  0.25110E+10    23   0.34807E-04
  0.25120E+10    23   0.34807E-04
  0.25130E+10    23   0.34807E-04
  0.25140E+10    23   0.34807E-04
  0.25150E+10    23   0.34807E-04
  0.25160E+10    23   0.34807E-04
  0.25170E+10    23   0.34807E-04
  0.25180E+10    23   0.34807E-04
  0.25190E+10    23   0.34807E-04
  0.25200E+10    23   0.34807E-04
  0.25210E+10    23   0.34807E-04
  0.25220E+10    23   0.34807E-04
  0.25230E+10    23   0.34807E-04
  0.25240E+10    23   0.34807E-04
  0.25250E+10    24   0.35027E-04
  0.25260E+10    24   0.35027E-04
  0.25270E+10    24   0.35027E-04
  0.25280E+10    24   0.35027E-04
  0.25290E+10    24   0.35027E-04
  0.25300E+10    24   0.35027E-04
  0.25310E+10    24   0.35027E-04
  0.25320E+10    24   0.35027E-04
  0.25330E+10    24   0.35027E-04
  0.25340E+10    24   0.35027E-04
  0.25350E+10    24   0.35027E-04
  0.25360E+10    24   0.35027E-04
  0.25370E+10    24   0.35027E-04
  0.25380E+10    23   0.28594E-04
  0.25390E+10    23   0.28594E-04
  0.25400E+10    23   0.28594E-04
  0.25410E+10    24   0.28662E-04
  0.25420E+10    23   0.28662E-04
  0.25430E+10    23   0.28662E-04
  0.25440E+10    23   0.28662E-04
  0.25450E+10    23   0.28662E-04
  0.25460E+10    23   0.28662E-04
  0.25470E+10    23   0.28662E-04
  0.25480E+10    23   0.28662E-04
  0.25490E+10    23   0.28662E-04
  0.25500E+10    23   0.28662E-04
  0.25510E+10    23   0.28662E-04
  0.25520E+10    23   0.28662E-04
  0.25530E+10    23   0.28662E-04
  0.25540E+10    23   0.28662E-04
  0.25550E+10    23   0.28662E-04
  0.25560E+10    23   0.28662E-04
  0.25570E+10    24   0.28681E-04
  0.25580E+10    24   0.28681E-04
  0.25590E+10    24   0.28681E-04
  0.25600E+10    23   0.28681E-04
  0.25610E+10    23   0.28681E-04
  0.25620E+10    23   0.28681E-04
  0.25630E+10    23   0.28681E-04
  0.25640E+10    23   0.28681E-04
  0.25650E+10    23   0.28681E-04
  0.25660E+10    23   0.28681E-04
  0.25670E+10    23   0.28681E-04
  0.25680E+10    23   0.28681E-04
  0.25690E+10    23   0.28681E-04
  0.25700E+10    23   0.28681E-04
  0.25710E+10    23   0.28681E-04
  0.25720E+10    23   0.28681E-04
  0.25730E+10    23   0.28681E-04
  0.25740E+10    23   0.28681E-04
  0.25750E+10    23   0.30561E-04
  0.25760E+10    23   0.30561E-04
  0.25770E+10    23   0.30561E-04
  0.25780E+10    23   0.30561E-04
  0.25790E+10    22   0.30561E-04
  0.25800E+10    22   0.30561E-04
  0.25810E+10    22   0.30561E-04
  0.25820E+10    22   0.30561E-04
  0.25830E+10    22   0.30561E-04
  0.25840E+10    22   0.30561E-04
  0.25850E+10    22   0.30561E-04
  0.25860E+10    21   0.30561E-04
  0.25870E+10    21   0.30561E-04
  0.25880E+10    21   0.30561E-04
  0.25890E+10    21   0.30561E-04
  0.25900E+10    21   0.30561E-04
  0.25910E+10    21   0.30561E-04
  0.25920E+10    21   0.30561E-04
  0.25930E+10    22   0.32058E-04
  0.25940E+10    22   0.32058E-04
  0.25950E+10    22   0.32058E-04
  0.25960E+10    22   0.32058E-04
  0.25970E+10    22   0.32058E-04
  0.25980E+10    22   0.32058E-04
  0.25990E+10    22   0.32058E-04
  0.26000E+10    22   0.32058E-04
  0.26010E+10    22   0.32058E-04
  0.26020E+10    22   0.32058E-04
  0.26030E+10    20   0.32058E-04
  0.26040E+10    20   0.32058E-04
  0.26050E+10    20   0.32058E-04
  0.26060E+10    20   0.32058E-04
  0.26070E+10    20   0.32058E-04
  0.26080E+10    20   0.32058E-04
  0.26090E+10    20   0.32058E-04
  0.26100E+10    20   0.32058E-04
  0.26110E+10    21   0.32078E-04
  0.26120E+10    21   0.32078E-04
  0.26130E+10    21   0.32078E-04
  0.26140E+10    21   0.32078E-04
  0.26150E+10    21   0.32078E-04
  0.26160E+10    21   0.32078E-04
  0.26170E+10    21   0.32078E-04
  0.26180E+10    21   0.32078E-04
  0.26190E+10    21   0.32078E-04
  0.26200E+10    21   0.32078E-04
  0.26210E+10    21   0.32078E-04
  0.26220E+10    21   0.32078E-04
  0.26230E+10    21   0.32078E-04
  0.26240E+10    21   0.32078E-04
  0.26250E+10    21   0.32078E-04
  0.26260E+10    21   0.32078E-04
  0.26270E+10    21   0.32078E-04
  0.26280E+10    22   0.32104E-04
  0.26290E+10    21   0.32104E-04
  0.26300E+10    21   0.32104E-04
  0.26310E+10    21   0.32104E-04
  0.26320E+10    21   0.32104E-04
  0.26330E+10    21   0.32104E-04
  0.26340E+10    21   0.32104E-04
  0.26350E+10    21   0.32104E-04
  0.26360E+10    21   0.32104E-04
  0.26370E+10    21   0.32104E-04
  0.26380E+10    21   0.32104E-04
  0.26390E+10    21   0.32104E-04
  0.26400E+10    21   0.32104E-04
  0.26410E+10    21   0.32104E-04
  0.26420E+10    21   0.32104E-04
  0.26430E+10    21   0.32104E-04
  0.26440E+10    21   0.32104E-04
  0.26450E+10    21   0.32104E-04
  0.26460E+10    22   0.32191E-04
  0.26470E+10    22   0.32191E-04
  0.26480E+10    22   0.32191E-04
  0.26490E+10    22   0.32191E-04
  0.26500E+10    22   0.32191E-04
  0.26510E+10    22   0.32191E-04
  0.26520E+10    22   0.32191E-04
  0.26530E+10    22   0.32191E-04
  0.26540E+10    22   0.32191E-04
  0.26550E+10    22   0.32191E-04
  0.26560E+10    22   0.32191E-04
  0.26570E+10    22   0.32191E-04
  0.26580E+10    22   0.32191E-04
  0.26590E+10    22   0.32191E-04
  0.26600E+10    22   0.32191E-04
  0.26610E+10    22   0.32191E-04
  0.26620E+10    22   0.32191E-04
  0.26630E+10    22   0.32191E-04
  0.26640E+10    23   0.32231E-04
  0.26650E+10    23   0.32231E-04
  0.26660E+10    22   0.32231E-04
  0.26670E+10    22   0.32231E-04
  0.26680E+10    22   0.32231E-04
  0.26690E+10    21   0.32231E-04
  0.26700E+10    21   0.32231E-04
  0.26710E+10    21   0.32231E-04
  0.26720E+10    21   0.32231E-04
  0.26730E+10    21   0.32231E-04
  0.26740E+10    21   0.32231E-04
  0.26750E+10    21   0.32231E-04
  0.26760E+10    21   0.32231E-04
  0.26770E+10    21   0.32231E-04
  0.26780E+10    21   0.32231E-04
  0.26790E+10    21   0.32231E-04
  0.26800E+10    21   0.32231E-04
  0.26810E+10    21   0.32231E-04
  0.26820E+10    21   0.32231E-04
  0.26830E+10    21   0.32231E-04
  0.26840E+10    22   0.32250E-04
  0.26850E+10    22   0.32250E-04
  0.26860E+10    22   0.32250E-04
  0.26870E+10    22   0.32250E-04
  0.26880E+10    22   0.32250E-04
  0.26890E+10    22   0.32250E-04
  0.26900E+10    22   0.32250E-04
  0.26910E+10    22   0.32250E-04
  0.26920E+10    22   0.32250E-04
  0.26930E+10    22   0.32250E-04
  0.26940E+10    22   0.32250E-04
  0.26950E+10    22   0.32250E-04
  0.26960E+10    22   0.32250E-04
  0.26970E+10    22   0.32250E-04
  0.26980E+10    21   0.32250E-04
  0.26990E+10    21   0.32250E-04
  0.27000E+10    21   0.32250E-04
  0.27010E+10    21   0.32250E-04
  0.27020E+10    21   0.32250E-04
  0.27030E+10    22   0.32287E-04
  0.27040E+10    22   0.32287E-04
  0.27050E+10    22   0.32287E-04
  0.27060E+10    22   0.32287E-04
  0.27070E+10    21   0.32287E-04
  0.27080E+10    21   0.32287E-04
  0.27090E+10    21   0.32287E-04
  0.27100E+10    21   0.32287E-04
  0.27110E+10    21   0.32287E-04
  0.27120E+10    21   0.32287E-04
  0.27130E+10    21   0.32287E-04
  0.27140E+10    21   0.32287E-04
  0.27150E+10    21   0.32287E-04
  0.27160E+10    21   0.32287E-04
  0.27170E+10    21   0.32287E-04
  0.27180E+10    20   0.32287E-04
  0.27190E+10    20   0.32287E-04
  0.27200E+10    20   0.32287E-04
  0.27210E+10    20   0.32287E-04
  0.27220E+10    20   0.32287E-04
  0.27230E+10    21   0.32367E-04
  0.27240E+10    21   0.32367E-04
  0.27250E+10    21   0.32367E-04
  0.27260E+10    21   0.32367E-04
  0.27270E+10    21   0.32367E-04
  0.27280E+10    21   0.32367E-04
  0.27290E+10    21   0.32367E-04
  0.27300E+10    21   0.32367E-04
  0.27310E+10    21   0.32367E-04
  0.27320E+10    21   0.32367E-04
  0.27330E+10    20   0.32367E-04
  0.27340E+10    20   0.32367E-04
  0.27350E+10    20   0.32367E-04
  0.27360E+10    20   0.32367E-04
  0.27370E+10    20   0.32367E-04
  0.27380E+10    20   0.32367E-04
  0.27390E+10    20   0.32367E-04
  0.27400E+10    20   0.32367E-04
  0.27410E+10    20   0.32367E-04
  0.27420E+10    20   0.32367E-04
  0.27430E+10    21   0.32398E-04
  0.27440E+10    21   0.32398E-04
  0.27450E+10    20   0.32398E-04
  0.27460E+10    20   0.32398E-04
  0.27470E+10    20   0.32398E-04
  0.27480E+10    20   0.32398E-04
  0.27490E+10    20   0.32398E-04
  0.27500E+10    20   0.32398E-04
  0.27510E+10    20   0.32398E-04
  0.27520E+10    20   0.32398E-04
  0.27530E+10    20   0.32398E-04
  0.27540E+10    20   0.32398E-04
  0.27550E+10    20   0.32398E-04
  0.27560E+10    20   0.32398E-04
  0.27570E+10    20   0.32398E-04
  0.27580E+10    20   0.32398E-04
  0.27590E+10    20   0.32398E-04
  0.27600E+10    20   0.32398E-04
  0.27610E+10    20   0.32398E-04
  0.27620E+10    20   0.32398E-04
  0.27630E+10    20   0.32398E-04
  0.27640E+10    20   0.32451E-04
  0.27650E+10    20   0.32451E-04
  0.27660E+10    20   0.32451E-04
  0.27670E+10    20   0.32451E-04
  0.27680E+10    20   0.32451E-04
  0.27690E+10    20   0.32451E-04
  0.27700E+10    20   0.32451E-04
  0.27710E+10    20   0.32451E-04
  0.27720E+10    20   0.32451E-04
  0.27730E+10    20   0.32451E-04
  0.27740E+10    20   0.32451E-04
  0.27750E+10    20   0.32451E-04
  0.27760E+10    20   0.32451E-04
  0.27770E+10    20   0.32451E-04
  0.27780E+10    20   0.32451E-04
  0.27790E+10    20   0.32451E-04
  0.27800E+10    20   0.32451E-04
  0.27810E+10    20   0.32451E-04
  0.27820E+10    20   0.32451E-04
  0.27830E+10    20   0.32451E-04
  0.27840E+10    20   0.32451E-04
  0.27850E+10    20   0.32451E-04
  0.27860E+10    21   0.32482E-04
  0.27870E+10    21   0.32482E-04
  0.27880E+10    21   0.32482E-04
  0.27890E+10    20   0.32482E-04
  0.27900E+10    20   0.32482E-04
  0.27910E+10    20   0.32482E-04
  0.27920E+10    20   0.32482E-04
  0.27930E+10    20   0.32482E-04
  0.27940E+10    19   0.32482E-04
  0.27950E+10    19   0.32482E-04
  0.27960E+10    19   0.32482E-04
  0.27970E+10    19   0.32482E-04
  0.27980E+10    19   0.32482E-04
  0.27990E+10    19   0.32482E-04
  0.28000E+10    19   0.32482E-04
  0.28010E+10    19   0.32482E-04
  0.28020E+10    19   0.32482E-04
  0.28030E+10    19   0.32482E-04
